Gene_acc,Gene_id,srank,Intensity,FDR,Desc
1092,sp|Q8K3Z9|PO121_MOUSE,-0.525091,8.419889691073568,0.99376,Nuclear envelope pore membrane protein POM 121
1093,sp|O70194|EIF3D_MOUSE,-0.5250130000000001,8.353608520708638,0.99376,Eukaryotic translation initiation factor 3 subunit D
1094,sp|Q8BND3|WDR35_MOUSE,-0.5240319999999999,6.786793997948929,0.99376,WD repeat-containing protein 35
1095,sp|P47856|GFPT1_MOUSE,-0.5221600000000001,9.0752549005329,0.99376,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1
1096,sp|P36371|TAP2_MOUSE,-0.521349,8.48891717407353,0.99376,Antigen peptide transporter 2
1097,sp|Q9JKF1|IQGA1_MOUSE,0.517091,8.282123418809912,0.99376,Ras GTPase-activating-like protein IQGAP1
1098,sp|Q8BGQ4|POMT2_MOUSE,-0.5162220000000001,6.773083987113686,0.99376,Protein O-mannosyl-transferase 2
1099,sp|Q9QZL0|RIPK3_MOUSE,0.516205,8.853838088030981,0.99376,Receptor-interacting serine/threonine-protein kinase 3
1100,sp|Q6ZQ38|CAND1_MOUSE,-0.516097,7.998886780596746,0.99376,Cullin-associated NEDD8-dissociated protein 1
1101,sp|P53395|ODB2_MOUSE,0.515768,9.399587200018075,0.99376,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial"
1102,sp|Q9CXY9|GPI8_MOUSE,-0.514941,8.555251685522226,0.99376,GPI-anchor transamidase
1103,sp|P97351|RS3A_MOUSE,0.513383,8.48491169216564,0.99376,40S ribosomal protein S3a
1104,sp|P62960|YBOX1_MOUSE,-0.513273,9.090716448481098,0.99376,Y-box-binding protein 1
1105,sp|Q80W68|KIRR1_MOUSE,0.5086189999999999,8.598078862529418,0.99376,Kin of IRRE-like protein 1
1106,sp|Q9CQ92|FIS1_MOUSE,0.508584,7.454661960666197,0.99376,Mitochondrial fission 1 protein
1107,sp|P60335|PCBP1_MOUSE,-0.508479,8.778946727968616,0.99376,Poly(rC)-binding protein 1
1108,sp|Q9WTX5|SKP1_MOUSE,-0.506486,7.486798729097594,0.99376,S-phase kinase-associated protein 1
1109,sp|Q8BYK6|YTHD3_MOUSE,-0.506153,8.44337252540488,0.99376,YTH domain-containing family protein 3
1110,sp|Q9R0X4|ACOT9_MOUSE,-0.499163,8.580069222725037,0.9986,"Acyl-coenzyme A thioesterase 9, mitochondrial"
1111,sp|P54071|IDHP_MOUSE,-0.498908,7.185627135674899,0.9986,"Isocitrate dehydrogenase [NADP], mitochondrial"
1112,sp|Q8R0S2|IQEC1_MOUSE,-0.497047,7.439727327643789,0.99903,IQ motif and SEC7 domain-containing protein 1
1113,sp|P20029|BIP_MOUSE,0.495549,9.84613909800035,0.99955,Endoplasmic reticulum chaperone BiP
1114,sp|Q9QYA2|TOM40_MOUSE,0.49462,8.100025730107863,0.9997,Mitochondrial import receptor subunit TOM40 homolog
1115,tr|A0A3B2WCD8|A0A3B2WCD8_MOUSE,-0.493525,8.121592669438407,0.99987,tr|A0A3B2WCD8|A0A3B2WCD8_MOUSE Far upstream element-binding protein 2
1116,sp|Q8VEK3|HNRPU_MOUSE,0.493376,8.032296344739473,0.99987,Heterogeneous nuclear ribonucleoprotein U
1117,tr|A2A547|A2A547_MOUSE,-0.493236,8.38503398627201,0.99987,tr|A2A547|A2A547_MOUSE Ribosomal protein L19
1118,sp|P13864|DNMT1_MOUSE,0.492809,7.038977622332692,0.99987,DNA (cytosine-5)-methyltransferase 1
1119,sp|Q3U9G9|LBR_MOUSE,0.492171,9.408596076462782,0.99987,Delta(14)-sterol reductase LBR
1120,sp|Q9QZE5|COPG1_MOUSE,-0.491881,8.276576681698554,0.99987,Coatomer subunit gamma-1
1121,sp|P43274|H14_MOUSE,-0.4915479999999999,8.992875915910519,0.99987,Histone H1.4
1122,sp|P28301|LYOX_MOUSE,-0.491008,9.583754043639779,0.99987,Protein-lysine 6-oxidase
1123,tr|M0QWD1|M0QWD1_MOUSE,-0.4894310000000001,7.997298992409514,0.99987,none
1124,sp|P23475|XRCC6_MOUSE,-0.488733,7.247457695814812,0.99987,X-ray repair cross-complementing protein 6
1125,tr|D3Z7T4|D3Z7T4_MOUSE,-0.488308,7.150909873701122,0.99987,tr|D3Z7T4|D3Z7T4_MOUSE Polyamine deacetylase HDAC10
1126,sp|P14733|LMNB1_MOUSE,-0.488001,8.682433908029271,0.99987,Lamin-B1
1127,tr|I7HLV2|I7HLV2_MOUSE,0.487882,8.790432953861682,0.99987,tr|I7HLV2|I7HLV2_MOUSE 60S ribosomal protein L10 (Fragment)
1128,sp|Q8VCM8|NCLN_MOUSE,-0.486562,8.663257926411442,0.99987,Nicalin
1129,sp|Q8BGS7|CEPT1_MOUSE,-0.485676,8.276461804173245,0.99987,Choline/ethanolaminephosphotransferase 1
1130,sp|P61965|WDR5_MOUSE,-0.484651,9.138649994851646,0.99987,WD repeat-containing protein 5
1131,sp|Q91X84|CRTC3_MOUSE,-0.483597,9.150203628762808,0.99987,CREB-regulated transcription coactivator 3
1132,sp|O35280|CHK1_MOUSE,0.483083,7.866015450645363,0.99987,Serine/threonine-protein kinase Chk1
1133,sp|P30285|CDK4_MOUSE,0.482367,8.75617951684381,0.99987,Cyclin-dependent kinase 4
1134,tr|Q8C2Q7|Q8C2Q7_MOUSE,-0.481747,9.200275799111852,0.99987,tr|Q8C2Q7|Q8C2Q7_MOUSE Heterogeneous nuclear ribonucleoprotein H
1135,sp|D3Z7P3|GLSK_MOUSE,-0.480449,6.296489682285046,0.99987,"Glutaminase kidney isoform, mitochondrial"
1136,sp|P80317|TCPZ_MOUSE,0.479896,9.431347678880298,0.99987,T-complex protein 1 subunit zeta
1137,tr|D3YTR6|D3YTR6_MOUSE,0.477965,7.680725206224155,0.99987,tr|D3YTR6|D3YTR6_MOUSE Protein spinster homolog 1
1138,sp|Q6PD26|PIGS_MOUSE,-0.477729,7.085183508052778,0.99987,GPI transamidase component PIG-S
1139,tr|K3W4M2|K3W4M2_MOUSE,-0.477673,7.689077884492417,0.99987,tr|K3W4M2|K3W4M2_MOUSE Ryanodine receptor 1
1140,tr|Q91VA7|Q91VA7_MOUSE,-0.477638,8.867850346749663,0.99987,none
1141,tr|A0A0R4J259|A0A0R4J259_MOUSE,-0.475395,8.236537261488694,0.99987,tr|A0A0R4J259|A0A0R4J259_MOUSE Heterogeneous nuclear ribonucleoprotein Q
1142,sp|P14685|PSMD3_MOUSE,-0.47362,8.992527008712912,0.99987,26S proteasome non-ATPase regulatory subunit 3
1143,sp|O70503|DHB12_MOUSE,0.4731800000000001,8.413836012930867,0.99987,Very-long-chain 3-oxoacyl-CoA reductase
1144,sp|A2AN08|UBR4_MOUSE,-0.473065,9.341236623238693,0.99987,E3 ubiquitin-protein ligase UBR4
1145,sp|F8VPU2|FARP1_MOUSE,0.472996,8.182585825457293,0.99987,"FERM, ARHGEF and pleckstrin domain-containing protein 1"
1146,sp|O88477|IF2B1_MOUSE,-0.472042,8.428491158175518,0.99987,Insulin-like growth factor 2 mRNA-binding protein 1
1147,sp|Q66GT5|PTPM1_MOUSE,-0.469649,7.051731196059849,0.99987,Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1
1148,tr|Q5SV02|Q5SV02_MOUSE,0.466563,6.196728722623287,1.0,tr|Q5SV02|Q5SV02_MOUSE DNA repair protein RAD50
1149,sp|Q922Q4|P5CR2_MOUSE,0.465616,8.937583081446261,1.0,Pyrroline-5-carboxylate reductase 2
1150,tr|E9PW03|E9PW03_MOUSE,0.465611,7.8589520453436235,1.0,tr|E9PW03|E9PW03_MOUSE Glycosylphosphatidylinositol anchor attachment 1 protein
1151,sp|Q99LF4|RTCB_MOUSE,0.4653640000000001,9.242243183249302,1.0,RNA-splicing ligase RtcB homolog
1152,tr|Q8R5L1|Q8R5L1_MOUSE,0.46519,9.037665493350802,1.0,"tr|Q8R5L1|Q8R5L1_MOUSE Complement component 1 Q subcomponent-binding protein, mitochondrial"
1153,sp|Q6PGF3|MED16_MOUSE,-0.464828,7.8333830081263764,1.0,Mediator of RNA polymerase II transcription subunit 16
1154,sp|Q5SS80|DHR13_MOUSE,-0.463495,8.111296126482262,1.0,Dehydrogenase/reductase SDR family member 13
1155,sp|P62918|RL8_MOUSE,-0.463199,8.75073975123535,1.0,60S ribosomal protein L8
1156,sp|Q61102|ABCB7_MOUSE,0.4631020000000001,8.574945219078497,1.0,"ATP-binding cassette sub-family B member 7, mitochondrial"
1157,sp|Q7TPC1|CDSN_MOUSE,-0.462214,7.653434429803495,1.0,Corneodesmosin
1158,sp|Q05793|PGBM_MOUSE,0.461242,7.160048139552876,1.0,Basement membrane-specific heparan sulfate proteoglycan core protein
1159,sp|Q8CG48|SMC2_MOUSE,-0.459438,8.850915671434395,1.0,Structural maintenance of chromosomes protein 2
1160,tr|E9QK89|E9QK89_MOUSE,-0.459074,7.600559084810368,1.0,tr|E9QK89|E9QK89_MOUSE Mediator of DNA damage checkpoint protein 1
1161,tr|A0A498WGK6|A0A498WGK6_MOUSE,-0.457903,8.228323349308015,1.0,tr|A0A498WGK6|A0A498WGK6_MOUSE Transmembrane 9 superfamily member
1162,sp|Q9CQ65|MTAP_MOUSE,-0.456457,8.358467863876921,1.0,S-methyl-5-thioadenosine phosphorylase
1163,sp|A2APB8|TPX2_MOUSE,-0.455456,6.731983399000265,1.0,Targeting protein for Xklp2
1164,tr|Q8HWA3|Q8HWA3_MOUSE,-0.453625,7.799409479615127,1.0,none
1165,sp|Q9CRA4|MSMO1_MOUSE,-0.453419,7.935507265824713,1.0,Methylsterol monooxygenase 1
1166,sp|Q8BMK0|CEP85_MOUSE,-0.4533390000000001,9.122183100093869,1.0,Centrosomal protein of 85 kDa
1167,sp|Q3U3C9|GSE1_MOUSE,-0.453044,8.401590072406655,1.0,Genetic suppressor element 1
1168,sp|Q9WUN2|TBK1_MOUSE,-0.452095,7.898714214418647,1.0,Serine/threonine-protein kinase TBK1
1169,sp|Q3UGP8|AG10B_MOUSE,-0.451068,8.150725746586195,1.0,"Putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase"
1170,sp|P26350|PTMA_MOUSE,0.448524,7.750932454119066,1.0,Prothymosin alpha
1171,sp|Q31125|S39A7_MOUSE,0.448224,8.207957342972938,1.0,Zinc transporter SLC39A7
1172,sp|P14869|RLA0_MOUSE,0.446724,8.956072336995183,1.0,60S acidic ribosomal protein P0
1173,sp|Q9Z204|HNRPC_MOUSE,0.446674,8.104179718720651,1.0,Heterogeneous nuclear ribonucleoproteins C1/C2
1174,sp|Q9DCT2|NDUS3_MOUSE,-0.4466350000000001,8.001863462692524,1.0,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial"
1175,sp|Q3TZZ7|ESYT2_MOUSE,0.446205,8.756232810582397,1.0,Extended synaptotagmin-2
1176,tr|Q6P5B5|Q6P5B5_MOUSE,0.44597,8.394924244235987,1.0,tr|Q6P5B5|Q6P5B5_MOUSE Fragile X mental retardation syndrome-related protein 2
1177,sp|P52927|HMGA2_MOUSE,-0.444975,8.220212724706482,1.0,High mobility group protein HMGI-C
1178,sp|Q80TF3|PCD19_MOUSE,0.443745,7.442573829884634,1.0,Protocadherin-19
1179,sp|Q3UPL0|SC31A_MOUSE,-0.443615,9.266678465464569,1.0,Protein transport protein Sec31A
1180,sp|P60843|IF4A1_MOUSE,0.442782,9.940197619659871,1.0,Eukaryotic initiation factor 4A-I
1181,tr|Q8C2Q8|Q8C2Q8_MOUSE,-0.44204,9.330758636678256,1.0,tr|Q8C2Q8|Q8C2Q8_MOUSE ATP synthase subunit gamma
1182,sp|Q9QZD8|DIC_MOUSE,-0.441075,8.343762975285703,1.0,Mitochondrial dicarboxylate carrier
1183,sp|P80318|TCPG_MOUSE,0.440392,9.320333262618385,1.0,T-complex protein 1 subunit gamma
1184,sp|Q6NXJ0|WWC2_MOUSE,0.439484,7.609060549930087,1.0,Protein WWC2
1185,sp|Q9QXE7|TBL1X_MOUSE,-0.439386,8.623218268255531,1.0,F-box-like/WD repeat-containing protein TBL1X
1186,sp|P61750|ARF4_MOUSE,-0.438493,9.121691130307577,1.0,ADP-ribosylation factor 4
1187,sp|Q8CGK3|LONM_MOUSE,-0.438161,8.2935614226758,1.0,"Lon protease homolog, mitochondrial"
1188,sp|Q61655|DD19A_MOUSE,0.4380310000000001,8.598670156605499,1.0,ATP-dependent RNA helicase DDX19A
1189,tr|Q3U3J1|Q3U3J1_MOUSE,0.437884,8.242392331375742,1.0,tr|Q3U3J1|Q3U3J1_MOUSE 2-oxoisovalerate dehydrogenase subunit alpha
1190,sp|Q80UP8|S20A2_MOUSE,0.437872,7.9052884575751445,1.0,Sodium-dependent phosphate transporter 2
1191,tr|F8WI35|F8WI35_MOUSE,-0.437482,10.360990798578921,1.0,tr|F8WI35|F8WI35_MOUSE Histone H3
1192,sp|P70303|PYRG2_MOUSE,-0.4369520000000001,8.626627748524001,1.0,CTP synthase 2
1193,sp|Q91X78|ERLN1_MOUSE,-0.436875,7.77573420247961,1.0,Erlin-1
1194,sp|Q61656|DDX5_MOUSE,-0.435177,8.870491691786466,1.0,Probable ATP-dependent RNA helicase DDX5
1195,sp|Q3TWW8|SRSF6_MOUSE,-0.434824,7.419972261274,1.0,Serine/arginine-rich splicing factor 6
1196,tr|H7BXC3|H7BXC3_MOUSE,0.433976,7.440547019116441,1.0,tr|H7BXC3|H7BXC3_MOUSE Triosephosphate isomerase
1197,sp|Q8BK64|AHSA1_MOUSE,-0.432479,9.614454262833174,1.0,Activator of 90 kDa heat shock protein ATPase homolog 1
1198,sp|L0N7N1|KIF14_MOUSE,0.431987,6.589223309490554,1.0,Kinesin-like protein KIF14
1199,tr|A2ACG7|A2ACG7_MOUSE,-0.43118,9.745886382167523,1.0,tr|A2ACG7|A2ACG7_MOUSE Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2
1200,sp|Q8BIE6|FRM4A_MOUSE,-0.431075,8.470895383280217,1.0,FERM domain-containing protein 4A
1201,sp|Q9D7S7|RL22L_MOUSE,-0.4305229999999999,8.055798659532481,1.0,60S ribosomal protein L22-like 1
1202,sp|P04627|ARAF_MOUSE,-0.429706,7.692838109969186,1.0,Serine/threonine-protein kinase A-Raf
1203,sp|Q8VE73|CUL7_MOUSE,-0.429341,7.797232906715949,1.0,Cullin-7
1204,sp|P63038|CH60_MOUSE,-0.427731,8.986444771041151,1.0,"60 kDa heat shock protein, mitochondrial"
1205,sp|Q9QYB5|ADDG_MOUSE,0.427434,7.392995757577354,1.0,Gamma-adducin
1206,sp|Q6ZWX6|IF2A_MOUSE,0.426632,7.557687619196311,1.0,Eukaryotic translation initiation factor 2 subunit 1
1207,sp|Q569L8|CENPJ_MOUSE,0.4264350000000001,6.855252561206406,1.0,Centromere protein J
1208,sp|Q6P542|ABCF1_MOUSE,-0.426017,7.037546012085826,1.0,ATP-binding cassette sub-family F member 1
1209,tr|E9Q1S3|E9Q1S3_MOUSE,-0.425669,7.099646117123231,1.0,tr|E9Q1S3|E9Q1S3_MOUSE Protein transport protein SEC23
1210,sp|Q922W5|P5CR1_MOUSE,0.42537,7.71637901287223,1.0,"Pyrroline-5-carboxylate reductase 1, mitochondrial"
1211,sp|Q9D824|FIP1_MOUSE,0.425233,7.8409086716903,1.0,Pre-mRNA 3-end-processing factor FIP1
1212,tr|B1ATL6|B1ATL6_MOUSE,-0.425156,7.374271643275979,1.0,tr|B1ATL6|B1ATL6_MOUSE Dual-specificity mitogen-activated protein kinase kinase 4 (Fragment)
1213,sp|Q9D0I9|SYRC_MOUSE,0.424706,8.670264412270807,1.0,"Arginine--tRNA ligase, cytoplasmic"
1214,sp|P80316|TCPE_MOUSE,-0.424258,9.618696438020482,1.0,T-complex protein 1 subunit epsilon
1215,tr|A1BN54|A1BN54_MOUSE,-0.4240060000000001,7.1654224008145695,1.0,tr|A1BN54|A1BN54_MOUSE Alpha actinin 1a
1216,sp|Q9CQT1|MTNA_MOUSE,0.4235060000000001,8.704184847062487,1.0,Methylthioribose-1-phosphate isomerase
1217,tr|E9Q517|E9Q517_MOUSE,0.421509,8.205691453579506,1.0,tr|E9Q517|E9Q517_MOUSE Sodium- and chloride-dependent glycine transporter 1
1218,sp|O55143|AT2A2_MOUSE,-0.420603,9.61060693746546,1.0,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2
1219,tr|A5D6P2|A5D6P2_MOUSE,0.420418,8.182271956694185,1.0,tr|A5D6P2|A5D6P2_MOUSE Par-3 (Partitioning defective 3) homolog (C. elegans)
1220,sp|P38647|GRP75_MOUSE,-0.41918,9.692353322638073,1.0,"Stress-70 protein, mitochondrial"
1221,sp|P97770|THUM3_MOUSE,0.418815,7.0478198278165936,1.0,THUMP domain-containing protein 3
1222,sp|P61620|S61A1_MOUSE,-0.418779,8.772790960665821,1.0,Protein transport protein Sec61 subunit alpha isoform 1
1223,sp|P97310|MCM2_MOUSE,-0.41838,8.526455590691945,1.0,DNA replication licensing factor MCM2
1224,sp|Q8BX02|KANK2_MOUSE,0.417979,8.341375163644694,1.0,KN motif and ankyrin repeat domain-containing protein 2
1225,sp|P52480|KPYM_MOUSE,-0.4171510000000001,8.76499759928488,1.0,Pyruvate kinase PKM
1226,sp|P03975|IGEB_MOUSE,-0.416358,9.130719636562953,1.0,IgE-binding protein
1227,sp|P46467|VPS4B_MOUSE,-0.414691,7.480064461595988,1.0,Vacuolar protein sorting-associated protein 4B
1228,sp|Q3UEB3|PUF60_MOUSE,-0.413862,7.784289130155781,1.0,Poly(U)-binding-splicing factor PUF60
1229,sp|Q9DB25|ALG5_MOUSE,-0.413388,8.745223176214834,1.0,Dolichyl-phosphate beta-glucosyltransferase
1230,sp|Q3U1J4|DDB1_MOUSE,-0.413215,9.25837384896812,1.0,DNA damage-binding protein 1
1231,sp|Q08297|RAD51_MOUSE,-0.4131,7.353627758985543,1.0,DNA repair protein RAD51 homolog 1
1232,sp|P97311|MCM6_MOUSE,0.412869,8.807413246187819,1.0,DNA replication licensing factor MCM6
1233,sp|Q9Z0R9|FADS2_MOUSE,-0.412028,8.569420731293912,1.0,Acyl-CoA 6-desaturase
1234,tr|A0A3B2WDD2|A0A3B2WDD2_MOUSE,0.411924,8.91408387840356,1.0,none
1235,sp|Q03265|ATPA_MOUSE,0.411573,10.060130999531046,1.0,"ATP synthase subunit alpha, mitochondrial"
1236,sp|P50428|ARSA_MOUSE,0.410375,7.125676410382333,1.0,Arylsulfatase A
1237,tr|A0A0R4J083|A0A0R4J083_MOUSE,-0.408958,8.2047438326888,1.0,"tr|A0A0R4J083|A0A0R4J083_MOUSE Long-chain-specific acyl-CoA dehydrogenase, mitochondrial"
1238,sp|Q8BJY1|PSMD5_MOUSE,-0.408121,7.79531680665612,1.0,26S proteasome non-ATPase regulatory subunit 5
1239,tr|F8WHT3|F8WHT3_MOUSE,-0.407254,8.57034442661083,1.0,none
1240,tr|A0A0H2UH17|A0A0H2UH17_MOUSE,0.406605,6.154028149603197,1.0,none
1241,sp|Q3TP92|CNEP1_MOUSE,0.406605,6.5496039884441215,1.0,CTD nuclear envelope phosphatase 1
1243,tr|M0QWY0|M0QWY0_MOUSE,0.406605,6.567673206614556,1.0,tr|M0QWY0|M0QWY0_MOUSE ER membrane protein complex subunit 8 (Fragment)
1244,sp|P61222|ABCE1_MOUSE,0.406605,6.918727375739011,1.0,ATP-binding cassette sub-family E member 1
1246,sp|Q9D1M7|FKB11_MOUSE,0.406605,5.986117561472837,1.0,Peptidyl-prolyl cis-trans isomerase FKBP11
1247,tr|A0A0G2JFV9|A0A0G2JFV9_MOUSE,0.406605,6.266983884766044,1.0,tr|A0A0G2JFV9|A0A0G2JFV9_MOUSE Exosome complex component RRP45 (Fragment)
1248,tr|G3UY93|G3UY93_MOUSE,0.406605,7.6264532897924076,1.0,tr|G3UY93|G3UY93_MOUSE Valyl-tRNA synthetase (Fragment)
1249,tr|Q4FJZ2|Q4FJZ2_MOUSE,0.406605,6.518579737087604,1.0,tr|Q4FJZ2|Q4FJZ2_MOUSE Importin subunit alpha
1250,sp|P62334|PRS10_MOUSE,0.406605,6.453792135344474,1.0,26S proteasome regulatory subunit 10B
1251,sp|P61021|RAB5B_MOUSE,0.406605,6.013763854733933,1.0,Ras-related protein Rab-5B
1252,sp|Q02053|UBA1_MOUSE,0.406605,7.857513414776689,1.0,Ubiquitin-like modifier-activating enzyme 1
1253,tr|G5E919|G5E919_MOUSE,0.406605,6.718941573237693,1.0,none
1254,sp|P68254|1433T_MOUSE,0.406605,6.6286136831451605,1.0,14-3-3 protein theta
1255,tr|Q3TDW6|Q3TDW6_MOUSE,0.406605,6.895820190946086,1.0,none
1256,sp|Q9WVM1|RGAP1_MOUSE,0.406605,6.728970285928123,1.0,Rac GTPase-activating protein 1
1257,tr|D3Z7R0|D3Z7R0_MOUSE,0.406605,6.492872090283087,1.0,none
1259,sp|Q9DBY8|NVL_MOUSE,0.406605,6.463385269216061,1.0,Nuclear valosin-containing protein-like
1261,tr|D3Z0Y2|D3Z0Y2_MOUSE,0.406605,7.179810222878796,1.0,tr|D3Z0Y2|D3Z0Y2_MOUSE Peroxiredoxin
1262,sp|Q9DCD0|6PGD_MOUSE,0.406605,7.0435980300301235,1.0,"6-phosphogluconate dehydrogenase, decarboxylating"
1264,sp|O35740|CITE2_MOUSE,0.406605,6.300095257323717,1.0,Cbp/p300-interacting transactivator 2
1265,sp|P67778|PHB_MOUSE,0.406605,6.921259773146156,1.0,Prohibitin
1266,tr|B1AUY9|B1AUY9_MOUSE,0.406605,7.118958777766434,1.0,none
1267,tr|E9Q5I9|E9Q5I9_MOUSE,0.406605,7.299768711919799,1.0,tr|E9Q5I9|E9Q5I9_MOUSE 26S proteasome non-ATPase regulatory subunit 13
1268,sp|Q9EQH3|VPS35_MOUSE,0.406605,6.947610148815706,1.0,Vacuolar protein sorting-associated protein 35
1269,tr|Q62347|Q62347_MOUSE,0.406605,6.772013483045508,1.0,tr|Q62347|Q62347_MOUSE Cyclic AMP-responsive element-binding protein 1
1270,sp|P67984|RL22_MOUSE,0.406605,7.809936612919935,1.0,60S ribosomal protein L22
1271,tr|S4R203|S4R203_MOUSE,0.406605,5.718958163927304,1.0,none
1273,sp|Q0GNC1|INF2_MOUSE,0.406605,6.770623763047193,1.0,Inverted formin-2
1274,tr|D3YYM6|D3YYM6_MOUSE,0.406605,6.951381237516345,1.0,none
1275,sp|O09131|GSTO1_MOUSE,0.406605,7.4367349657907065,1.0,Glutathione S-transferase omega-1
1276,tr|Q91V89|Q91V89_MOUSE,0.406605,6.375937818630777,1.0,none
1277,sp|P68181|KAPCB_MOUSE,0.406605,6.195622943586937,1.0,cAMP-dependent protein kinase catalytic subunit beta
1278,tr|G3X8Y3|G3X8Y3_MOUSE,0.406605,6.8063767190993,1.0,"tr|G3X8Y3|G3X8Y3_MOUSE N-alpha-acetyltransferase 15, NatA auxiliary subunit"
1279,tr|A0A2I3BRT4|A0A2I3BRT4_MOUSE,0.406605,5.926033596678844,1.0,tr|A0A2I3BRT4|A0A2I3BRT4_MOUSE Epiplakin
1280,sp|Q64727|VINC_MOUSE,0.406605,6.9416853143751265,1.0,Vinculin
1281,sp|Q64669|NQO1_MOUSE,0.406605,6.862298383538092,1.0,NAD(P)H dehydrogenase [quinone] 1
1282,sp|Q640Q5|PAN3_MOUSE,0.406605,6.615581849445364,1.0,PAN2-PAN3 deadenylation complex subunit Pan3
1283,sp|Q8QZY1|EIF3L_MOUSE,0.406605,7.118297801332776,1.0,Eukaryotic translation initiation factor 3 subunit L
1284,sp|Q9D0R2|SYTC_MOUSE,0.406605,7.171492427252901,1.0,"Threonine--tRNA ligase 1, cytoplasmic"
1285,sp|Q8R1B4|EIF3C_MOUSE,0.406605,6.747217536139993,1.0,Eukaryotic translation initiation factor 3 subunit C
1287,sp|Q62318|TIF1B_MOUSE,0.406605,6.66389871513987,1.0,Transcription intermediary factor 1-beta
1288,sp|Q8R3C0|MCMBP_MOUSE,0.406605,6.584376461020027,1.0,Mini-chromosome maintenance complex-binding protein
1289,sp|Q8VBZ0|DHRSX_MOUSE,0.406605,6.58198377286074,1.0,Dehydrogenase/reductase SDR family member on chromosome X homolog
1290,tr|Q8C9V5|Q8C9V5_MOUSE,0.406605,6.634678752178682,1.0,"tr|Q8C9V5|Q8C9V5_MOUSE NAD(P) transhydrogenase, mitochondrial"
1291,sp|Q61598|GDIB_MOUSE,0.406605,6.906227263052359,1.0,Rab GDP dissociation inhibitor beta
1292,sp|Q61316|HSP74_MOUSE,0.406605,7.0210238220315855,1.0,Heat shock 70 kDa protein 4
1293,sp|Q91WQ3|SYYC_MOUSE,0.406605,6.384030665240514,1.0,"Tyrosine--tRNA ligase, cytoplasmic"
1294,sp|Q60865|CAPR1_MOUSE,0.406605,6.553543222080256,1.0,Caprin-1
1295,sp|Q920E5|FPPS_MOUSE,0.406605,7.193597610298094,1.0,Farnesyl pyrophosphate synthase
1296,sp|Q99K30|ES8L2_MOUSE,0.406605,6.777564556725691,1.0,Epidermal growth factor receptor kinase substrate 8-like protein 2
1298,sp|Q5SYH2|TM199_MOUSE,0.406605,6.720936202033576,1.0,Transmembrane protein 199
1299,tr|Q9D5H8|Q9D5H8_MOUSE,0.406605,6.146034962602502,1.0,tr|Q9D5H8|Q9D5H8_MOUSE Receptor protein serine/threonine kinase
1300,sp|Q8K1J6|TRNT1_MOUSE,0.406605,6.923415007851825,1.0,"CCA tRNA nucleotidyltransferase 1, mitochondrial"
1301,sp|Q8JZK9|HMCS1_MOUSE,0.406605,6.057590038670664,1.0,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic"
1302,sp|P23116|EIF3A_MOUSE,0.406605,7.304275050477128,1.0,Eukaryotic translation initiation factor 3 subunit A
1303,tr|Q5FWX7|Q5FWX7_MOUSE,0.406605,6.680716147570936,1.0,none
1304,sp|Q80YQ2|MED23_MOUSE,0.406605,6.004965887106824,1.0,Mediator of RNA polymerase II transcription subunit 23
1306,sp|Q8BG32|PSD11_MOUSE,0.406605,7.28316549046775,1.0,26S proteasome non-ATPase regulatory subunit 11
1307,tr|B2RWE8|B2RWE8_MOUSE,0.406605,7.091139153825755,1.0,tr|B2RWE8|B2RWE8_MOUSE Eif4b protein
1308,sp|Q8BH64|EHD2_MOUSE,0.406605,6.980666812165173,1.0,EH domain-containing protein 2
1309,tr|V9GWX3|V9GWX3_MOUSE,0.406605,6.449216046206292,1.0,tr|V9GWX3|V9GWX3_MOUSE RNA polymerase II-associated protein 1
1311,sp|Q8BJL1|FBX30_MOUSE,0.406605,6.402261382454681,1.0,F-box only protein 30
1312,sp|Q99NG0|ARIP4_MOUSE,0.406605,6.875859630965273,1.0,Helicase ARIP4
1313,sp|Q8BJW6|EIF2A_MOUSE,0.406605,6.6651962402120315,1.0,Eukaryotic translation initiation factor 2A
1315,sp|P34022|RANG_MOUSE,0.406605,7.169115780235715,1.0,Ran-specific GTPase-activating protein
1316,sp|Q6PDI5|ECM29_MOUSE,0.406605,6.560325164529279,1.0,Proteasome adapter and scaffold protein ECM29
1317,sp|Q6P5E4|UGGG1_MOUSE,0.406605,6.723726508510903,1.0,UDP-glucose:glycoprotein glucosyltransferase 1
1318,sp|Q8C547|HTR5B_MOUSE,0.406605,6.886073150569923,1.0,HEAT repeat-containing protein 5B
1319,sp|Q8C6L5|CGAS_MOUSE,0.406605,6.847677518729069,1.0,Cyclic GMP-AMP synthase
1320,sp|Q8CDN6|TXNL1_MOUSE,0.406605,7.081275279529334,1.0,Thioredoxin-like protein 1
1321,sp|P24472|GSTA4_MOUSE,0.406605,7.209300495159705,1.0,Glutathione S-transferase A4
